,logFC,logCPM,F,PValue,FDR
Atp2a2,-0.631768482,7.643190639,6.734048364,0.019854165,0.335637432
Tex10,-1.040299905,4.640776433,6.427665769,0.019907609,0.335637432
Rab24,0.777594144,5.741282678,6.405127089,0.020097344,0.335810096
Dnajb2,-1.083104859,4.537305927,6.400306449,0.020138188,0.335810096
Ap3d1,0.750237234,5.771751639,6.395052615,0.02018281,0.335810096
Man2a1,-0.739268162,7.105702281,6.786537095,0.020266276,0.335810096
Cryl1,0.949352572,4.938582294,6.377017741,0.020336831,0.335810096
Gatad2b,-0.644734097,5.983936139,6.376931562,0.02033757,0.335810096
Egr1,0.357877981,10.38144137,6.376307215,0.020342926,0.335810096
Pias2,-0.943973357,5.150058722,6.363136068,0.020456285,0.33667635
Uba7,1.028318744,4.81411036,6.347148139,0.020594842,0.337006079
Il1b,-0.503340261,8.974801513,6.55137162,0.020649603,0.337006079
Psme4,-0.564170291,6.462568948,6.339769662,0.020659143,0.337006079
Uqcc2,0.565988638,6.523841358,6.319051785,0.020840904,0.338971166
Zfp326,-0.669013274,5.878600652,6.304577056,0.02096896,0.339234465
Mrpl2,1.074550251,4.826014081,6.303358571,0.020979781,0.339234465
Plcl1,-0.636225878,6.042441146,6.254823812,0.021415928,0.342891046
Eif1a,-0.398830678,8.420337927,6.253571868,0.021427313,0.342891046
Puf60,0.841662838,5.368535812,6.251134682,0.021449495,0.342891046
Aldh9a1,0.843860805,5.188441675,6.245395967,0.021501829,0.342891046
Arhgap23,-0.660192728,6.161039168,6.237159606,0.021577191,0.342891046
Numa1,0.745493803,5.65972027,6.23707643,0.021577954,0.342891046
Cacybp,-0.580582441,6.354383623,6.203575826,0.021887576,0.345909209
Anxa5,-0.356840066,9.33521753,6.202995043,0.021892988,0.345909209
Ehmt2,0.966565181,4.880771051,6.173855512,0.022166455,0.347279555
Chd2,-0.52170978,6.872594364,6.17061552,0.022197098,0.347279555
Mtx2,0.905239213,4.955488116,6.169431899,0.022208305,0.347279555
Gpx1,0.342887865,10.11579145,6.14025508,0.022486575,0.347279555
Ano6,-0.485813606,6.983539042,6.126098266,0.022623008,0.347279555
Mtch1,0.706831617,6.058710703,6.124464288,0.022638815,0.347279555
Col4a3bp,-0.676187731,6.312609488,6.11517854,0.022728882,0.347279555
Katna1,-0.658745552,5.895484609,6.114699289,0.022733541,0.347279555
Aurkaip1,0.614825498,6.162232581,6.106104598,0.022817285,0.347279555
Wasl,0.731775624,5.478277906,6.100430572,0.022872761,0.347279555
Mrpl55,0.908300996,4.940080076,6.096454685,0.022911724,0.347279555
Fgfr1,0.538208338,6.649592138,6.094869026,0.022927284,0.347279555
Fcgr2b,-0.447836448,8.209750097,6.090853208,0.022966746,0.347279555
Epb41l2,-0.48017395,8.886681768,6.213016079,0.022983213,0.347279555
Plpbp,-0.704867423,6.343464896,6.10979751,0.022987402,0.347279555
Ndufb7,0.455821842,7.307157573,6.087384509,0.023000892,0.347279555
Fbrs,-0.892797189,5.153037921,6.082679042,0.023047305,0.347279555
Coq10b,-0.547903362,7.023148683,6.062127731,0.023251257,0.349400683
Uqcrq,0.4315748,8.012734286,6.029010916,0.023584206,0.351626324
Ftl1-ps1,0.683010108,5.790925616,6.028115017,0.023593287,0.351626324
Map2k3,-0.461366514,7.665123332,6.022291304,0.023652417,0.351626324
Antxr2,-0.567135835,6.605698658,6.016467274,0.023711718,0.351626324
Pxdc1,-0.717683778,5.906022278,6.012528138,0.023751921,0.351626324
Zc3h7a,-0.634331238,5.881438194,6.001885728,0.023860924,0.351626324
Trio,-0.542967377,7.093058988,6.001696247,0.02386287,0.351626324
Hp1bp3,0.786576624,6.267110736,6.117888381,0.023963229,0.351626324
Gtdc1,-0.592120163,6.656749819,5.96562046,0.024236625,0.351626324
Ifi209,0.915542329,5.136513255,5.964595957,0.024247335,0.351626324
